tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_id
12018,AppleSupport,False,Wed Nov 01 23:33:29 +0000 2017,"@118365 We want to take a look into this with you. DM us your current iOS version, and we’ll start there. https://t.co/GDrqU22YpT",,12017.0,12013
12023,118366,True,Wed Nov 01 01:08:57 +0000 2017,@115858 why does my uppercase letter “I️” look so weird. Fix it please,12021,,12023
12021,AppleSupport,False,Wed Nov 01 01:15:00 +0000 2017,"@118366 We can help! What keyboards do you have added? Is this issue only occurring in messages, or in other applications as well?",12022,12023.0,12023
12022,118366,True,Wed Nov 01 01:16:17 +0000 2017,"@AppleSupport The only keyboard I️ have is whatever my iPhone came with. It’s occurring in everything: messages, social media, emailing ect.",12024,12021.0,12023
12024,AppleSupport,False,Wed Nov 01 01:34:51 +0000 2017,@118366 We'd like to take a closer look. Send us a DM and we can start there. https://t.co/GDrqU22YpT,,12022.0,12023
12026,118367,True,Wed Nov 01 00:41:34 +0000 2017,Can @115877 get me that pollo regio tho!🤔🤔🤔,12025,,12026
12025,Uber_Support,False,Wed Nov 01 01:27:31 +0000 2017,@118367 Here to help. Send us a note at https://t.co/NcKEnQDmxQ so our team can connect.,,12026.0,12026
12029,118368,True,Wed Nov 01 00:44:36 +0000 2017,Think I'll start using @115879 more. @115873 drivers canceled on me three times left me waiting for nearly an hour.,12027,,12029
12027,Uber_Support,False,Wed Nov 01 01:24:22 +0000 2017,"@118368 We can definitely take a closer look! Contact us here; https://t.co/593jusCquh , so we can help.",12028,12029.0,12029
12028,118369,True,Wed Nov 01 02:54:39 +0000 2017,"@Uber_Support @118368 some uber drivers dont pick up customers so that they can cancel and get the cancellation fee, please look into that @115873",,12027.0,12029
12031,118370,True,Wed Nov 01 00:39:09 +0000 2017,@Uber_Support Just signed up thru ShopYourWay. Supposed to get promo for 1st ride free and $5 back in SYW points. No code sent?,12030,,12031
12030,Uber_Support,False,Wed Nov 01 01:20:58 +0000 2017,@118370 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,,12031.0,12031
12034,118371,True,Wed Nov 01 00:36:41 +0000 2017,Just saw that my @115873 rating went down and I AM PISSED.,12032,,12034
12032,Uber_Support,False,Wed Nov 01 01:20:10 +0000 2017,@118371 Find out more info about how are ratings determined here: https://t.co/kWptmPiR2h,12033,12034.0,12034
12033,118371,True,Wed Nov 01 01:31:15 +0000 2017,"@Uber_Support Right, I understand. What I don’t understand is how my score went from a 5 to 4.82 after one trip when I didn’t do anything during my ride",12035,12032.0,12034
12035,Uber_Support,False,Wed Nov 01 02:31:17 +0000 2017,"@118371 Your rating is a average of recent trips. Try not to worry, your rating will go up with future positive rides!",,12033.0,12034
12076,115888,True,Fri Oct 20 18:30:59 +0000 2017,"Student? Get your fix of Premium. Play the songs you want, over and over. $5.99/mo. https://t.co/Mj07oJAmfY","12073,12077,12078,12079,12080",,12076
12077,664972,True,Sun Nov 12 03:09:14 +0000 2017,@115888 Bring back NUS @116130!,2288871,12076.0,12076
2288871,SpotifyCares,False,Sun Nov 12 04:31:32 +0000 2017,@664972 Hey there! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /NQ,,12077.0,12076
12079,694723,True,Sun Oct 29 08:10:32 +0000 2017,@115888 i will once y’all let me pay for it with paypal,2417489,12076.0,12076
2417489,SpotifyCares,False,Sun Oct 29 10:38:37 +0000 2017,"@694723 Hi! We can see how that’d be handy. Rest assured, your feedback will be passed on to the right folks /RE",,12079.0,12076
12078,686047,True,Tue Nov 14 03:54:37 +0000 2017,@115888 What about for people that aren’t students? Any loyalty discounts for long term customers?,"2379027,2379028",12076.0,12076
2379028,SpotifyCares,False,Tue Nov 14 04:23:38 +0000 2017,"@686047 1: Hi! We don't have any info to share, but we'll let the right team know it's something you'd like to see. For now, we'd... /AK",,12078.0,12076
2379027,SpotifyCares,False,Tue Nov 14 04:23:47 +0000 2017,@686047 2: recommend checking other Premium offers by heading to https://t.co/08kG2GBNp5. Give us a shout if you have other questions /AK,,12078.0,12076
12080,753423,True,Tue Oct 31 12:17:12 +0000 2017,@115888 How come you guys don't do highschool students for student premium?,2676956,12076.0,12076
2676956,SpotifyCares,False,Tue Oct 31 14:06:27 +0000 2017,"@753423 Hey there! We don't have any info on this, but we'll let he relevant team know this is something you'd like to see /PB",,12080.0,12076
12073,118383,True,Wed Nov 01 00:54:41 +0000 2017,@115888 My kids wanted premium but your student deals are only for college/ uni kids. Won't you consider the younger kids that are addicted to Spotify too?,"12069,12075",12076.0,12076
12075,SpotifyCares,False,Wed Nov 01 01:25:04 +0000 2017,"@118383 1: Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see. /KC",,12073.0,12076
12069,SpotifyCares,False,Wed Nov 01 01:25:13 +0000 2017,"@118383 2: You might be interested in Premium for Family. More info at https://t.co/KJ8ayuKPFM. Any questions, give us a shout 🙂 /KC","12070,12071,12072",12073.0,12076
12070,118383,True,Wed Nov 01 02:26:41 +0000 2017,@SpotifyCares I'll check it out. Thank you,,12069.0,12076
12072,118383,True,Wed Nov 01 02:27:40 +0000 2017,@SpotifyCares I just tried to open the link and it gives me a 404,,12069.0,12076
12071,118383,True,Wed Nov 01 02:29:05 +0000 2017,@SpotifyCares Nevermind. I just googled it 😬,12074,12069.0,12076
12074,SpotifyCares,False,Wed Nov 01 02:30:04 +0000 2017,@118383 No worries! You know where to find us if there's anything else you need help with. https://t.co/uEkAlnxbzn 😉 /CH,,12071.0,12076
12082,118384,True,Wed Nov 01 01:05:30 +0000 2017,@115888 web player gets broken sound in Chrome and does not work at all in Safari. Nice work.,12081,,12082
12081,SpotifyCares,False,Wed Nov 01 01:25:01 +0000 2017,@118384 Hey! The cavalry's here. Can you try the steps at https://t.co/7QTtcOL36B? Let us know how it goes /JS,,12082.0,12082
12084,118385,True,Wed Nov 01 00:56:14 +0000 2017,@115888 can you please bring back the „touch preview“ feature??? Please? 😭🙏🏼,12083,,12084
12083,SpotifyCares,False,Wed Nov 01 01:21:56 +0000 2017,@118385 Hey Maria! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /FR,,12084.0,12084
12086,118386,True,Wed Nov 01 00:45:27 +0000 2017,@115888 I need help with my account I keep getting charged for an account that is on the free subscription but was once premium,12085,,12086
12085,SpotifyCares,False,Wed Nov 01 01:20:31 +0000 2017,@118386 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,,12086.0,12086
1469397,SpotifyCares,False,Fri Nov 03 00:29:10 +0000 2017,@461049 ¡Hola Horacio! Ya hemos respondido tu MD. Solo revisa tus mensajes y encontrarás nuestra respuesta /RP,,12094.0,12091
12095,463559,True,Fri Nov 03 06:53:58 +0000 2017,@SpotifyCares Help! I need to delete my Facebook linked account . I log in and it reactivates my Facebook 🤦🏽‍♀️,1479516,12091.0,12091
1479516,SpotifyCares,False,Fri Nov 03 06:55:16 +0000 2017,@463559 Hey Lydia! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,12095.0,12091
12096,508998,True,Mon Nov 06 08:15:44 +0000 2017,"@SpotifyCares follow me all please 😀&amp; who can share my music in his playlist?

https://t.co/DQrUR21Y2N",1672380,12091.0,12091
1672380,SpotifyCares,False,Mon Nov 06 08:29:25 +0000 2017,@508998 Hey! We've just sent you a DM 🙂 /CX,,12096.0,12091
12093,455483,True,Thu Nov 02 15:43:50 +0000 2017,@SpotifyCares I got kicked off of my own account &amp; cant log back in &amp; y’all are still charging me for premium but I can’t even use it😪😪,1445709,12091.0,12091
1445709,SpotifyCares,False,Thu Nov 02 15:51:58 +0000 2017,@455483 We've just sent you a DM 🙂 /NG,,12093.0,12091
12097,456888,True,Thu Nov 02 17:27:32 +0000 2017,"@SpotifyCares Hi @SpotifyCares, been looking everywhere for your 2017 Media Kit, and Sales Rep Contact Number all over your sites, and forum. No Luck.",1451709,12091.0,12091
1451709,SpotifyCares,False,Thu Nov 02 17:36:28 +0000 2017,@456888 Hi! We've replied to your DM. Check your inbox 🙂 /LM,,12097.0,12091
12094,461049,True,Thu Nov 02 18:26:35 +0000 2017,"@SpotifyCares Solicito recibos Septiembre y Octubre 2017, __email__
Pueden mandarlo automáticamente cada mes, gracias.",1469397,12091.0,12091
12100,632020,True,Thu Nov 09 00:44:26 +0000 2017,"@SpotifyCares I need help, it won't let me sign in with my Facebook, says currently experiencing some problems",2150444,12091.0,12091
2150444,SpotifyCares,False,Thu Nov 09 00:46:34 +0000 2017,@632020 Hey there! Can you DM us your account's username or email address? We'll take a look backstage /AP https://t.co/ldFdZRiNAt,,12100.0,12091
12098,531359,True,Tue Nov 07 19:05:15 +0000 2017,@SpotifyCares Hi! Did you remove the option to share what I'm listening to on Spotify to Facebook? Can't see my activity on facebook log anymore.,1767067,12091.0,12091
1767067,SpotifyCares,False,Tue Nov 07 19:46:20 +0000 2017,"@531359 Hey! We're afraid we no longer share your listening activity to Facebook. Rest assured, your feedback will be passed to the right folks /LP",1767066,12098.0,12091
1767066,531359,True,Tue Nov 07 22:02:53 +0000 2017,@SpotifyCares Just wanted you to clarify that. Thanks! 🎧❤️,1767065,1767067.0,12091
1767065,SpotifyCares,False,Tue Nov 07 22:07:25 +0000 2017,@531359 No worries. Feel free to check out https://t.co/RT7XNMNEAr for other sharing options. Let us know if there's anything else 🙂 /LP,,1767066.0,12091
12104,781068,True,Tue Nov 21 23:52:26 +0000 2017,@SpotifyCares how can i disconnect my account from facebook to just an email????,2799559,12091.0,12091
2799559,SpotifyCares,False,Tue Nov 21 23:57:15 +0000 2017,"@781068 Hey, help's here! Can you DM us your account's email address? We'll see what we can suggest /GS https://t.co/ldFdZR1cbT",,12104.0,12091
12091,SpotifyCares,False,Tue Oct 31 15:00:14 +0000 2017,Resurrect your playlists 👻 https://t.co/8y3l3q8xEQ,"12090,12092,12093,12094,12095,12096,12097,12098,12099,12100,12101,12102,12103,12104",,12091
12101,570431,True,Tue Oct 31 15:30:06 +0000 2017,@SpotifyCares can you do this on iphone?,1915086,12091.0,12091
1915086,SpotifyCares,False,Tue Oct 31 15:36:28 +0000 2017,"@570431 Hey! To bring back your deleted playlists, just head here: https://t.co/GBiFQ1dMbA. We hope that helps 🙂 /NJ",1915085,12101.0,12091
1915085,570431,True,Tue Oct 31 15:41:16 +0000 2017,@SpotifyCares thank you! 🔥,1915084,1915086.0,12091
1915084,SpotifyCares,False,Tue Oct 31 15:44:51 +0000 2017,"@570431 You're welcome! If you need anything else, we're just a tweet away. https://t.co/jfEdq1NSfk ✌️ /NJ",,1915085.0,12091
12103,548837,True,Tue Oct 31 17:14:01 +0000 2017,@SpotifyCares Resurrect that preview feature...,1970186,12091.0,12091
1970186,SpotifyCares,False,Tue Oct 31 17:19:53 +0000 2017,"@548837 Hi Matt, we're afraid we don't have any more info to share regarding this, but we'll make sure to pass on your feedback to our devs /ME",1970185,12103.0,12091
1970185,548837,True,Tue Oct 31 17:22:34 +0000 2017,@SpotifyCares 👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾👎🏾,1970183,1970186.0,12091
1970183,SpotifyCares,False,Tue Oct 31 17:27:12 +0000 2017,"@548837 We heard you. Rest assured your feedback will not fall on deaf ears. If there's anything else we can help with, just give us a shout /ME",1970184,1970185.0,12091
1970184,548837,True,Tue Oct 31 17:30:27 +0000 2017,@SpotifyCares  https://t.co/aqdz3yg7um,,1970183.0,12091
12090,118387,True,Wed Nov 01 01:00:26 +0000 2017,@SpotifyCares @SpotifyCares does this work on roku yet?,12089,12091.0,12091
12089,SpotifyCares,False,Wed Nov 01 01:11:44 +0000 2017,"@118387 As we look to improve the overall Spotify experience, we are removing the app from Roku. There's more info here: https://t.co/D2p6hgpCoW /JU",12088,12090.0,12091
12088,118387,True,Wed Nov 01 01:13:55 +0000 2017,@SpotifyCares Well seeing as it didn't work anyway I can't see this a bad thing. Hopefully you will get it fixed soon. Seeing as it's been &gt;6 months,12087,12089.0,12091
12087,SpotifyCares,False,Wed Nov 01 01:19:08 +0000 2017,"@118387 Fingers crossed that an update would be available soon. For the meantime, let us know if you have other questions /JU",,12088.0,12091
12092,122125,True,Wed Nov 01 09:27:43 +0000 2017,@SpotifyCares Why spotify not allowed in Saudi Arabia?????????? And when it will be allowed?? I waited for long time!!,27957,12091.0,12091
27957,SpotifyCares,False,Wed Nov 01 10:37:51 +0000 2017,@122125 Hey! We're launching in new countries as often as possible. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /AC,27958,12092.0,12091
27958,122125,True,Wed Nov 01 11:12:54 +0000 2017,@SpotifyCares You better not be late! https://t.co/hPTQBBUdAM,27959,27957.0,12091
27959,SpotifyCares,False,Wed Nov 01 11:15:03 +0000 2017,"@122125 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks. Have a nice day /AC",,27958.0,12091
12099,621180,True,Wed Nov 08 12:07:18 +0000 2017,@SpotifyCares Where is the Iphone X support update??,2104014,12091.0,12091
2104014,SpotifyCares,False,Wed Nov 08 12:26:33 +0000 2017,"@621180 Hey there! We don't have any info to share on this right now, but our developers are looking into this. We'll keep everyone updated 🙂 /RC",,12099.0,12091
12154,118402,True,Wed Nov 01 01:12:33 +0000 2017,"Can’t believe @AmericanAir used to be my favorite airline, it only takes one time to leave a bad taste in my mouth smh",12153,,12154
12153,AmericanAir,False,Wed Nov 01 01:23:04 +0000 2017,"@118402 We're sorry that this has been your experience, is there some way we can help?",12152,12154.0,12154
12152,118402,True,Wed Nov 01 01:26:45 +0000 2017,@AmericanAir According to reservations when I spoke with them they said it was nothing that they could do smh,12150,12153.0,12154
12150,AmericanAir,False,Wed Nov 01 01:27:26 +0000 2017,"@118402 If we can take a look, then please DM your record locator and details.",12151,12152.0,12154
12151,118402,True,Wed Nov 01 01:33:39 +0000 2017,@AmericanAir Done,,12150.0,12154
12157,118403,True,Wed Nov 01 01:22:23 +0000 2017,@AmericanAir better give me a window seat tomorrow seen as it won’t let me check in online and I have a 7 hr flight and straight to work 😴,12155,,12157
12155,AmericanAir,False,Wed Nov 01 01:27:01 +0000 2017,@118403 Please DM your record locator. We'll take a closer look for you.,12156,12157.0,12157
12156,118403,True,Wed Nov 01 01:33:41 +0000 2017,@AmericanAir Done. Thankyou,,12155.0,12157
12159,118404,True,Wed Nov 01 01:23:04 +0000 2017,One of several questioning loyalty to @AmericanAir after poor treatment by gate agent tonight. Flight 41 ORD to SFO.,12158,,12159
12158,AmericanAir,False,Wed Nov 01 01:26:15 +0000 2017,"@118404 We'd like to forward this along, Mindy. Please DM your record locator.",,12159.0,12159
12163,118405,True,Wed Nov 01 01:17:27 +0000 2017,1/ Why @AmericanAir am I️ loyal to you? Your gate agent greg on ORD-SFO flight wouldn’t let over a dozen passengers take bags designed,"12164,12161,12165,12166,12167",,12163
12161,118405,True,Wed Nov 01 01:21:13 +0000 2017,@AmericanAir If bags are designed by @825 to fit in @AmericanAir why don’t you let them on the flight?,"12160,12162",12163.0,12163
12160,AmericanAir,False,Wed Nov 01 01:25:49 +0000 2017,@118405 Please DM your record locator. We'd like to forward this to the correct team.,,12161.0,12163
12171,118406,True,Wed Nov 01 01:16:25 +0000 2017,"EP on @AmericanAir who continues to not be able to do work. ""Great is what you want to be?"" Sorry, missed by a long shot.",12168,,12171
12168,AmericanAir,False,Wed Nov 01 01:24:50 +0000 2017,@118406 We'll make sure to let our team know about this. Our friends @116462 can also take a look.,"12169,12170",12171.0,12171
12169,118406,True,Wed Nov 01 01:42:09 +0000 2017,@AmericanAir @116462 I include them on my tweets. They don't respond. You need to dump @116462. They are reflecting badly on @AmericanAir,12172,12168.0,12171
12172,AmericanAir,False,Wed Nov 01 01:48:08 +0000 2017,@118406 We're very sorry. We've forwarded it to our team that handles Wi-Fi.,,12169.0,12171
12170,118406,True,Wed Nov 01 01:53:22 +0000 2017,@AmericanAir @116462 Long-standing problem that AA Mgmt. seems unwilling to address. Screw your EP #RoadWarriors becoz we have no options. Just wait.,12173,12168.0,12171
12173,AmericanAir,False,Wed Nov 01 01:54:55 +0000 2017,@118406 The experience of our most loyal customers is paramount. We're installing a new type of much faster Wi-Fi on much of our fleet.,"12174,12175",12170.0,12171
12175,118406,True,Wed Nov 01 02:00:09 +0000 2017,"@AmericanAir In the meantime, we can't do work by something as simple as receiving and sending emails. Pathetic &amp; Where is @116462 refunding my fees??",,12173.0,12171
12174,118406,True,Wed Nov 01 03:29:55 +0000 2017,@AmericanAir Really bad service Ron,12176,12173.0,12171
12176,AmericanAir,False,Wed Nov 01 03:31:50 +0000 2017,"@118406 We're sorry if you had a bad experience with our team, Kay. Please let us know if we ca help in some way,",,12174.0,12171
12496,118498,True,Wed Nov 01 01:35:30 +0000 2017,@115821 WTF MAN. YALL LET SOME RANDO CHANGE MY EMAIL TO MY ACCOUNT AND NOW I CANT LOG IN. FIX IT!!!!!,12493,,12496
12493,AmazonHelp,False,Wed Nov 01 01:43:28 +0000 2017,"@118498 I'm so sorry about that, Alexis. When you can, please reach us here so we can better assist: https://t.co/hApLpMlfHN ^BL","12494,12495",12496.0,12496
12495,118498,True,Wed Nov 01 01:44:17 +0000 2017,@AmazonHelp Is that a joke amazon! I CANT LOG IN TO CONTACT YOU BECAUSE THEY CHANGED MY EMAIL AND PASSWORD,,12493.0,12496
12494,118498,True,Wed Nov 01 01:45:07 +0000 2017,@AmazonHelp I already emailed y’all.,12497,12493.0,12496
12497,AmazonHelp,False,Wed Nov 01 02:06:00 +0000 2017,"@118498 I'm sorry about the link. For a faster response, contact us by phone here: https://t.co/jzvkhdlrK5 without signing in. ^BE",12498,12494.0,12496
12498,118498,True,Wed Nov 01 02:06:55 +0000 2017,@AmazonHelp Is that a 24 hr line,12499,12497.0,12496
12499,AmazonHelp,False,Wed Nov 01 02:13:00 +0000 2017,@118498 Yes. Our main customer service line is open 24 hours a day. ^LJ,12500,12498.0,12496
12500,118498,True,Wed Nov 01 02:13:22 +0000 2017,@AmazonHelp Thanks.,,12499.0,12496
12502,118499,True,Wed Nov 01 00:55:46 +0000 2017,"Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？
@118500",12501,,12502
12501,AmazonHelp,False,Wed Nov 01 01:42:00 +0000 2017,@118499 ご不便をおかけしております。アップデートにより仕様が変更される場合がありますが、変更の背景等については詳細をお伝えすることができませんことをご了承ください。ご指摘いただいた点は担当部署に伝えさせていただき、今後もサービスや機能の改善に努めて参ります。 YM,,12502.0,12502
12505,118501,True,Wed Nov 01 01:19:49 +0000 2017,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?,12503,,12505
12503,AmazonHelp,False,Wed Nov 01 01:39:48 +0000 2017,"@118501 We'd like to help in real-time! When you have a free moment, please reach out to us here: https://t.co/hApLpMlfHN ^HM",12504,12505.0,12505
12504,118501,True,Wed Nov 01 02:18:33 +0000 2017,@AmazonHelp Nah. Just answer my question please.,12506,12503.0,12505
12506,AmazonHelp,False,Wed Nov 01 02:58:40 +0000 2017,"@118501 From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE",,12504.0,12505
12509,118503,True,Wed Nov 01 01:31:23 +0000 2017,@115821 thanks for such thoughtful packing. Must be why it takes so long to ship #whoneedspeanuts #oversized https://t.co/c3quxqnvqi,12508,,12509
12508,AmazonHelp,False,Wed Nov 01 01:33:48 +0000 2017,@118503 That does seem excessive. Help us improve by leaving order specific packaging feedback here: https://t.co/TH7UAFZey5. ^EZ,,12509.0,12509
12511,118504,True,Wed Nov 01 01:29:26 +0000 2017,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl,"12510,12512",,12511
12512,AmazonHelp,False,Wed Nov 01 01:32:00 +0000 2017,@118504 The prices on our website are determined by our sellers. And we keep updating our prices as per the data we receive 1/2 ^MK,,12511.0,12511
12510,AmazonHelp,False,Wed Nov 01 01:32:33 +0000 2017,@118504 from our sellers. You may also visit this link: https://t.co/yQb39uNRsX for more information. 2/2 ^MK,,12511.0,12511
12555,352395,True,Fri Nov 03 04:39:30 +0000 2017,@115850 Mera refund ka paisa kisi dusreka account me dalke fir bolte ho galti ho gaya hai aur bara bara baat karte ho shame on u,"980083,980085,980086",12549.0,12549
980085,AmazonHelp,False,Fri Nov 03 05:04:54 +0000 2017,"@352395 Sorry to know you're having trouble with the refund, we certainly did not expect this to happen. 1/2 ^PS",,12555.0,12549
980083,AmazonHelp,False,Fri Nov 03 05:06:26 +0000 2017,@352395 Have you reported this to our support team here: https://t.co/HQhpS2qeEd? We'll definitely look into it. 2/2 ^PS,980084,12555.0,12549
1650946,504215,True,Fri Nov 10 04:43:39 +0000 2017,@AmazonHelp Still not getting usefull solution of my refund problem shame you amazon,1650947,1650945.0,12549
1650947,AmazonHelp,False,Fri Nov 10 04:55:54 +0000 2017,"@504215 I appreciate your patience. We've received your details, we are working on it and will get back to you at the earliest. ^SC",,1650946.0,12549
12562,504215,True,Mon Nov 06 05:59:05 +0000 2017,@115850 Very poor experience didn’t get refund after one month Amazon.in Order # 402-5322649-0419557 everytime they said wait for 48 hrs shameful,"1661107,1661108,1661109",12549.0,12549
12563,504215,True,Mon Nov 06 06:02:42 +0000 2017,@115850 Everytime report to consumer support there would be new executive after a long understanding he or she said wait for next 48 hrs shameful,"1650943,1650948",12549.0,12549
1661109,AmazonHelp,False,Mon Nov 06 06:24:23 +0000 2017,@504215 I’m sorry about the issue you’re facing with refund. Let us look into it. Please share (1/2)^HR,,12562.0,12549
1661108,AmazonHelp,False,Mon Nov 06 06:25:30 +0000 2017,@504215 your details from the link here: https://t.co/beaaDm0muc to assist you accordingly. (2/2)^HR,,12562.0,12549
1661107,AmazonHelp,False,Mon Nov 06 06:26:27 +0000 2017,"@504215 Also, as this a social medial platform, please don't provide order details. We consider it personal information.^HR",,12562.0,12549
1650943,AmazonHelp,False,Mon Nov 06 06:30:26 +0000 2017,@504215 issue is resolved. Write to us here: https://t.co/GIJyeYqKE0 &amp; we'll take necessary actions to make things right. 2/2 ^MJ,1650944,12563.0,12549
1650948,AmazonHelp,False,Mon Nov 06 06:30:26 +0000 2017,"@504215 I'm sorry about the pending refunds, we'll follow up with your concern to fetch you constant updates till your 1/2 ^MJ",,12563.0,12549
1650944,504215,True,Mon Nov 06 12:41:49 +0000 2017,@AmazonHelp Plz give my refund back i have provided all needed socument just check my account,1650945,1650943.0,12549
1650945,AmazonHelp,False,Mon Nov 06 12:56:30 +0000 2017,"@504215 Thank you for keeping us posted, Suraj. We will get back to you soon with an update on the refund. ^KS",1650946,1650944.0,12549
12531,118505,True,Mon Oct 30 07:36:09 +0000 2017,@AmazonHelp Please reply with necessary resolution...,"12530,12532",12533.0,12549
12530,AmazonHelp,False,Mon Oct 30 07:52:27 +0000 2017,@118505 email ID. Kindly check it here: https://t.co/8DAc10S7ww. 2/2 ^RS,12529,12531.0,12549
12532,AmazonHelp,False,Mon Oct 30 07:52:27 +0000 2017,"@118505 Our Specialist team will reach out to you, once they do, you'll be able to see the correspondence to your registered 1/2 ^RS",,12531.0,12549
12564,720187,True,Mon Oct 30 09:27:04 +0000 2017,"@115850 I bought a samsung uni.charger,used product &amp;charging cable nt provided. U r nt accepting it's return.",2529713,12549.0,12549
2529713,AmazonHelp,False,Mon Oct 30 09:40:33 +0000 2017,"@720187 Apologies for the unpleasant experience, have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^AH",2529714,12564.0,12549
2529714,720187,True,Mon Oct 30 09:49:53 +0000 2017,"@AmazonHelp Yes Sir,I reported,they assured me too 4 d return &amp;said pickup agent vl contact U but nothing done.",2529715,2529713.0,12549
2529715,AmazonHelp,False,Mon Oct 30 09:55:03 +0000 2017,@720187 Sorry for the delay with the pickup. Kindly drop in your details here: https://t.co/ThNiV22C8k and we'll work on it. ^NS,2529716,2529714.0,12549
2529716,720187,True,Mon Oct 30 10:17:57 +0000 2017,"@AmazonHelp Tried to drop details ,but could be successful.I could understand how&amp;what 2 do.
Order no. is https://t.co/5Ikqz8m4mj uni. Charger.","2529717,2529718",2529715.0,12549
2529718,AmazonHelp,False,Mon Oct 30 10:45:31 +0000 2017,"@720187 Please let us know if you need any assistance in filling the form, we'll assist. ^GS",,2529716.0,12549
2529717,AmazonHelp,False,Mon Oct 30 10:46:00 +0000 2017,@720187 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS,,2529716.0,12549
12561,482297,True,Sat Nov 04 09:09:18 +0000 2017,@115850 I orderd a prodct and prepaid for it n it ws  GIFT N It got canclled without any info.Nw I m gonna struggle for my money .this is pathetic,"1561156,1561157",12549.0,12549
1561157,AmazonHelp,False,Sat Nov 04 09:16:27 +0000 2017,@64034 Every canceled order is followed by an email with the reason for cancellation. Request you to check. 1/2 ^SB,,12561.0,12549
1561156,AmazonHelp,False,Sat Nov 04 09:20:25 +0000 2017,@64034 The product reaches the fulfillment center there would be an auto refund initiated to your account. 2/2 ^SB,,12561.0,12549
12549,115850,True,Sat Oct 28 06:05:04 +0000 2017,Changed your mind about something you bought? Have no fear. Replace products with ease on Amazon. https://t.co/mESIpKkCpK,"12550,12551,12552,12553,12554,12555,12556,12557,12558,12548,12559,12560,12561,12562,12563,12564",,12549
12559,127741,True,Sat Oct 28 06:22:34 +0000 2017,@115850 @115850 please be more professional. site looks like full local products with cheap quality are available.With high cost maintain standrds,52217,12549.0,12549
12556,170829,True,Sat Oct 28 06:43:36 +0000 2017,"@115850 My friends are returning Amazon's return policy in India directly,
 they are cutting your pockets https://t.co/1h5lBnZGh9",1382152,12549.0,12549
52217,AmazonHelp,False,Sat Oct 28 06:44:00 +0000 2017,"@127741 I'll make sure to forward your feedback internally to the concerned team, which helps us improve customer experience. ^RS",52216,12559.0,12549
1382152,AmazonHelp,False,Sat Oct 28 06:49:55 +0000 2017,@170829 We're sorry you feel this way. Please contact our support team here: https://t.co/vlvfJr4nN9 and we'll investigate this. ^ZH,,12556.0,12549
12550,441732,True,Sat Oct 28 07:00:23 +0000 2017,@115850 @115850 Please send the details of the courier Person. order ID:408-2814251-6893940,"1382387,1382388",12549.0,12549
1382388,AmazonHelp,False,Sat Oct 28 07:13:51 +0000 2017,@441732 We've responded to your concern here: https://t.co/2jzxaCD8CF please check. ^KA,,12550.0,12549
1382387,AmazonHelp,False,Sat Oct 28 07:14:00 +0000 2017,"@441732 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",,12550.0,12549
12551,442887,True,Sat Oct 28 09:43:01 +0000 2017,@115850 what about refund for electronic products,1387729,12549.0,12549
1387729,AmazonHelp,False,Sat Oct 28 10:08:30 +0000 2017,@442887 Please check this link here: https://t.co/WbHTFOaDeu to know about the return policies of products available on our website. ^KA,,12551.0,12549
12557,118505,True,Sat Oct 28 10:11:47 +0000 2017,@115850 This is with reference to Order ID 171-6312606-0365905 where it shows Amazon is purchasing products from other portals like ebay and selling,"931545,931544",12549.0,12549
12548,118505,True,Sat Oct 28 10:14:49 +0000 2017,@115850 Please do not purchase anything from Amazon ad we are filling case in consumer court for such unfair practices. Amazon.in please respond,12547,12549.0,12549
931544,AmazonHelp,False,Sat Oct 28 10:20:29 +0000 2017,"@118505 I'm sorry, please fill this form: https://t.co/beaaDm0muc and we'll get back to you right away. (1/2) ^SI",931543,12557.0,12549
931545,AmazonHelp,False,Sat Oct 28 10:21:36 +0000 2017,"@118505 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2)^SI",931608,12557.0,12549
